park_id,buffer_km,in_out,mean_tc,median_tc,sd_tc,n_pixels,Percent_Tree_Cover
177,25,outer,68.10798416682758,79.0,22.71112510817604,41432,68.10798416682758
178,5,outer,28.69834350479512,24.0,16.952022839092233,2294,28.69834350479512
178,10,outer,24.865667819182995,20.0,16.159897360195806,7809,24.865667819182995
178,20,outer,16.98760521362361,11.0,15.154206896241789,28157,16.98760521362361
178,25,outer,15.978942224910998,11.0,14.791647688825597,42977,15.978942224910998
179,5,outer,5.953621677957269,6.0,4.110312678169141,1919,5.953621677957269
179,10,outer,5.276629570747218,4.0,4.041215807920234,6290,5.276629570747218
179,20,outer,33.60409174458563,4.0,79.69434470224091,25026,33.60409174458563
179,25,outer,55.453689970848465,5.0,100.03561793857685,39106,55.453689970848465
180,5,outer,40.31000752445448,36.0,20.47741468887244,2658,40.31000752445448
180,10,outer,38.600352733686066,36.0,19.132320576597973,8505,38.600352733686066
180,20,outer,36.49799048831134,33.0,19.351861758868903,29858,36.49799048831134
180,25,outer,32.93035505697221,29.0,19.121115010688545,45373,32.93035505697221
181,5,outer,41.69775474956822,40.0,21.479077946505996,2316,41.69775474956822
181,10,outer,34.66492079713848,31.0,22.038198150654313,7828,34.66492079713848
181,20,outer,29.247799712472386,23.0,22.04420185498037,28519,29.247799712472386
181,25,outer,26.185600769424536,17.0,21.89747024722277,43669,26.185600769424536
182,5,outer,22.859936673495994,16.0,20.198053973424454,5369,22.859936673495994
182,10,outer,26.26677009456265,16.0,23.717477566323996,13536,26.26677009456265
182,20,outer,26.65590716765056,17.0,22.459201132373735,39469,26.65590716765056
182,25,outer,24.654746514796827,15.0,21.46217989990536,57242,24.654746514796827
183,5,outer,26.923348017621144,20.0,19.296990961194357,2270,26.923348017621144
183,10,outer,26.181912011353372,18.0,21.4460991832978,7751,26.181912011353372
183,20,outer,24.87634427558972,16.0,21.52728441884696,28361,24.87634427558972
183,25,outer,24.20336528515275,14.0,21.420181350217543,43503,24.20336528515275
184,5,outer,24.137567730282964,5.0,57.78139826461962,3322,24.137567730282964
184,10,outer,13.413858996278789,6.0,34.48862637907269,9943,13.413858996278789
184,20,outer,11.743790488471339,8.0,21.01650537681882,32571,11.743790488471339
184,25,outer,12.090155804438567,9.0,18.680898841632054,48394,12.090155804438567
185,5,outer,46.345474613686534,54.0,17.94933593580362,1812,46.345474613686534
185,10,outer,51.81751824817518,57.0,15.800359867518766,6850,51.81751824817518
185,20,outer,50.56343859384997,55.0,14.971028923771348,26569,50.56343859384997
185,25,outer,48.62955872731238,53.0,16.44987529952487,41267,48.62955872731238
186,5,outer,35.59782135076253,32.0,13.7791131933481,2295,35.59782135076253
186,10,outer,34.37836797536566,31.0,15.651357698244245,7794,34.37836797536566
186,20,outer,51.133761990091706,29.0,66.95965687686338,28461,51.133761990091706
186,25,outer,66.1357956759979,30.0,84.83920894559766,43617,66.1357956759979
187,5,outer,35.24428997020854,31.0,15.448440840309834,4028,35.24428997020854
187,10,outer,32.42581719393568,29.0,15.697366729972602,11411,32.42581719393568
187,20,outer,41.72360030339635,27.0,54.40850901132557,35597,41.72360030339635
187,25,outer,56.49096689447734,26.0,77.47447941218738,52529,56.49096689447734
188,5,outer,61.07418803418803,64.0,11.217414745451856,5850,61.07418803418803
188,10,outer,59.0438791304933,62.0,12.415397499914702,14859,59.0438791304933
188,20,outer,56.48561337414645,61.0,14.755023895510636,42470,56.48561337414645
188,25,outer,55.20504509813551,59.0,15.604225379043571,61089,55.20504509813551
189,5,outer,52.8886378080644,50.0,43.71010110352717,14161,52.8886378080644
189,10,outer,64.4192317206771,46.0,69.67964032631367,28297,64.4192317206771
189,20,outer,75.37861684972769,41.0,86.1381959415836,65734,75.37861684972769
189,25,outer,80.08659518629013,42.0,90.06033759979188,89162,80.08659518629013
190,5,outer,37.10262045646661,37.0,19.354584750590263,5915,37.10262045646661
190,10,outer,32.7683296303777,28.0,20.55648392415847,14853,32.7683296303777
190,20,outer,31.80605917159763,28.0,20.079658433675277,42250,31.80605917159763
190,25,outer,33.44148962430266,31.0,20.082673318311944,60767,33.44148962430266
191,5,outer,41.73116760828625,41.0,19.651620892980727,2124,41.73116760828625
191,10,outer,34.190138014203406,30.0,17.74626949400215,7463,34.190138014203406
191,20,outer,50.64972646127268,27.0,68.86471899798968,27784,50.64972646127268
191,25,outer,66.42567614951261,29.0,86.29467509200578,42779,66.42567614951261
192,5,outer,112.82997250229148,55.0,100.82533817203947,4364,112.82997250229148
192,10,outer,124.61083619894322,58.0,104.96844730263224,11923,124.61083619894322
192,20,outer,126.6932381626982,61.0,107.90506081027544,36706,126.6932381626982
192,25,outer,128.7645935321169,62.0,109.32533495413402,53928,128.7645935321169
193,5,outer,60.33777777777778,69.0,28.441251643725675,1800,60.33777777777778
193,10,outer,60.07110327603937,69.0,35.0657079823853,6807,60.07110327603937
193,20,outer,66.44655322039014,77.0,32.295368597298946,26503,66.44655322039014
193,25,outer,67.75768838361755,77.0,29.475807066077646,41166,67.75768838361755
194,5,outer,80.81818181818181,79.0,47.76213757429517,2013,80.81818181818181
194,10,outer,83.7280750137893,80.0,42.15236749559409,7252,83.7280750137893
194,20,outer,84.4518109718212,81.0,38.97297469502815,27361,84.4518109718212
194,25,outer,84.1351460078565,81.0,37.01142776180518,42258,84.1351460078565
195,5,outer,72.38817204301075,81.0,20.2383344838472,1860,72.38817204301075
